名前,Category,YouTube記事 / 状態,クライアント,タイトル,タイトルコピー元,タイトルテスト/ 要検,プロジェクト,投稿順,"日付 ",書類制作日付
韓国 - 2025-04-03 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国民パニック　リアルイカゲーム　世界に滅亡発表,韓国 - 2025-04-03 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/03,2025年3月17日 13:44
韓国 - 2025-04-04 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国経済打撃　ひど過ぎ事態告発　人金も全て日本へ,韓国 - 2025-04-04 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/04,2025年3月19日 13:21
宝くじを使い宇宙の法則を学ぶ,Mc茶会,,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),,Mc茶会 - 2025-03-14 -,,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2025/03/14,2025年3月19日 22:43
韓国 - 2025-04-04 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国極貧重大発表　2000億消滅へ　日本は完全無視,韓国 - 2025-04-04 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/04,2025年3月20日 12:18
韓国 - 2025-04-04 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),泣きつく韓国　英国発表世界退場　日本は最大評価,韓国 - 2025-04-05 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/05,2025年3月20日 12:18
韓国 - 2025-04-05 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),反日知事追放へ　韓国で愚かさ公開　日本民激怒の審判,韓国 - 2025-04-05 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/05,2025年3月20日 12:18
韓国 - 2025-04-06 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),【速報】たった今　ユンまさかの逆転　世界激震韓国騒然,韓国 - 2025-04-06 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/06,2025年3月22日 12:36
韓国 - 2025-04-06 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),地獄生きる韓国民　あまりのヤバさに　町ごと消えそう,韓国 - 2025-04-06 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/06,2025年3月22日 12:37
韓国 - 2025-04-07 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国民失望へ　竹島は日本領　まさかフランスが,韓国 - 2025-04-07 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/07,2025年3月22日 12:37
韓国 - 2025-04-23 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),哀れな韓国　国際報道批判殺到　事実知り韓民騒然,韓国 - 2025-04-23 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/23,2025年3月22日 12:37
韓国 - 2025-04-09 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),世論調査機関激白　イジェミョン血涙　韓国国家壊滅状態,韓国 - 2025-04-09 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/09,2025年3月23日 12:29
韓国 - 2025-03-25 - 2nd,韓国,,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国全土激震　遂に反日狂い議員　まさか警察が,韓国 - 2025-03-25 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/03/25,2025年3月23日 12:29
韓国 - 2025-04-09 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),松重豊鋭い正論　韓国反日芸人追放　世界から批判殺到,韓国 - 2025-04-09 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/09,2025年3月23日 12:30
韓国 - 2025-04-08 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),頭、大丈夫？　イジェミョン妄想　韓国民犠牲大混乱,韓国 - 2025-04-08 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/08,2025年3月23日 12:30
韓国 - 2025-04-11 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国民絶句　やばい証拠を押収　李在明大ピンチ,韓国 - 2025-04-11 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/11,2025年3月26日 9:27
韓国 - 2025-04-10 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国緊急事態　世界が一斉拒否　残念です復帰不能,韓国 - 2025-04-10 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/10,2025年3月26日 9:27
韓国 - 2025-04-11 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国民騒然　借金まさか1京へ　日本は完全無視,韓国 - 2025-04-11 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/11,2025年3月26日 9:28
韓国 - 2025-04-10 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国混乱危機警報　1日16件山火事　この世の地獄,韓国 - 2025-04-10 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/10,2025年3月26日 9:28
韓国 - 2025-04-30 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国政府大慌て　入国拒否続出　完全に日本へ,韓国 - 2025-04-12 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/12,2025年3月27日 12:33
韓国 - 2025-04-12 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国既に手遅れ　国際医学批判の嵐　遂に日本が明確に,韓国 - 2025-04-12 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/12,2025年3月27日 12:34
韓国 - 2025-04-13 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),公文緊急通達　まさか世界へ　韓国号泣謝罪,韓国 - 2025-04-13 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/13,2025年3月27日 12:34
韓国 - 2025-04-13 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),次は逮捕だ！　韓国民立入禁止　日本人怒りの審判,韓国 - 2025-04-13 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/13,2025年3月29日 13:22
韓国 - 2025-04-14 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),文在寅置き土産　韓国民が犠牲に　米国が世界に発表,韓国 - 2025-04-14 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/14,2025年3月29日 13:23
韓国 - 2025-04-14 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),まさかイギリスが　あっさり処刑　韓国民号泣謝罪,韓国 - 2025-04-14 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/14,2025年3月29日 13:24
韓国 - 2025-04-15 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国腰抜かす　国際技術重大発表　日本の圧倒的強さ,韓国 - 2025-04-15 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/15,2025年3月31日 14:09
韓国 - 2025-04-15 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),欧州商工会急変　まさかの辞退に　韓国大慌て,韓国 - 2025-04-15 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/15,2025年3月31日 14:10
韓国 - 2025-04-16 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国死傷者続出　同時多発火災で　完全地獄絵図,韓国 - 2025-04-16 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/16,2025年3月31日 14:10
韓国 - 2025-04-16 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),実は報道通りです　韓国世界で恥晒す　日本民大笑い,韓国 - 2025-04-16 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/16,2025年4月1日 12:27
韓国 - 2025-04-17 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),文在寅へ検察遂に　韓国全土騒然　さらに国際報道へ,韓国 - 2025-04-17 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/17,2025年4月1日 12:28
韓国 - 2025-04-17 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),腐った韓国へ　英国が調査発表　事実知り韓民涙目,韓国 - 2025-04-17 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/17,2025年4月1日 12:28
頑張らないことで宇宙の力をかりる,Mc茶会,,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),,Mc茶会 - 2025-03-21 -,,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),,2025/03/21,2025年4月2日 8:59
韓国 - 2025-04-18 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),日韓問題　日本民激怒しデモ　韓国大慌て,韓国 - 2025-04-18 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/18,2025年4月3日 13:24
韓国 - 2025-04-18 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),報道は事実です　韓国証拠を押収へ　遂に事実認める,韓国 - 2025-04-18 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/18,2025年4月3日 13:24
韓国 - 2025-04-19 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓民事実知り急変　李在明を排除　韓国電撃発表,韓国 - 2025-04-19 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/19,2025年4月3日 13:24
韓国 - 2025-04-26 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国が完全衰退　急激にお金が　全部日本へ,韓国 - 2025-04-26 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/26,2025年4月4日 12:33
韓国 - 2025-04-20 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),嘘を認めた自国産　実は日本製　韓国民大騒ぎ,韓国 - 2025-04-20 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/20,2025年4月4日 12:34
韓国 - 2025-04-20 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国衝撃の大暴落　紙クズ同然　日本どうか助けて,韓国 - 2025-04-20 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/20,2025年4月4日 12:37
韓国 - 2025-04-04 - 3rd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),【速報】たった今　遂に大統領が失職　韓国急転ウォン安,韓国 - 2025-04-04 - 3rd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),3rd,2025/04/04,2025年4月4日 12:37
韓国 - 2025-04-21 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),日本つぶし失敗　必死の韓国大損害　日本の重大発表,韓国 - 2025-04-21 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/21,2025年4月6日 12:56
韓国 - 2025-04-21 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国最悪問題発覚　日本報道されない　若者の生々しい声,韓国 - 2025-04-21 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/21,2025年4月6日 12:56
韓国 - 2025-04-07 - 3rd,韓国,投稿日保留,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),【速報】日本完全無視　世界激震韓国騒然　まさか国際報道で,韓国 - 2025-04-07 - 3rd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),3rd,2025/04/07,2025年4月6日 15:19
韓国 - 2025-04-22 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),反日許さない　NHK世界に発表　韓国民大混乱,韓国 - 2025-04-22 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/22,2025年4月7日 13:37
韓国 - 2025-04-22 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国人が日本へ　何百万人が大号泣　壊滅的な終わり,韓国 - 2025-04-22 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/22,2025年4月7日 13:38
韓国 - 2025-04-23 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),日韓問題　日本一方的勝利　韓国錯乱大慌て,韓国 - 2025-04-23 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/23,2025年4月7日 15:23
韓国 - 2025-04-24 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),読売日経産経が　世界に緊急発表　韓国民腰抜かす,韓国 - 2025-04-24 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/24,2025年4月9日 15:01
韓国 - 2025-04-24 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),フランス急変　まさかの辞退に　韓国打つ手なし,韓国 - 2025-04-24 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/04/24,2025年4月9日 15:01
韓国 - 2025-04-30 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国失態諦める　日本国民9割が　怒りの審判,韓国 - 2025-04-30 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/30,2025年4月10日 13:25
韓国 - 2025-04-25 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),どうか和解を　日本の支払拒否に　韓国国際問題へ,韓国 - 2025-04-25 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/25,2025年4月10日 13:25
韓国 - 2025-05-08 - 2nd,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),急遽契約辞退され　韓国内大騒ぎ　完全に日本が,韓国 - 2025-05-08 - 2nd,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),2nd,2025/05/08,2025年4月10日 13:25
韓国 - 2025-04-26 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),反日思想が招いた　同時永久追放！　韓国涙の殴り合い,韓国 - 2025-04-26 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/26,2025年4月10日 13:25
韓国 - 2025-04-27 - 1st,韓国,アップロード済,SUNNYSH (https://app.notion.com/p/08d06c9684c3467ba3373ef7768d2323?pvs=21),韓国全土に激震　やばい事実が揃い　李在明ご乱心,韓国 - 2025-04-27 - 1st,NO,YouTubeチェンネル運営ビジネス (https://app.notion.com/p/86f2d2e9f4074174a2e1898ace238df6?pvs=21),1st,2025/04/27,2025年4月12日 13:51
